store_number,store_name,address,city,state,zip_code,phone_number,website_address,lat,lon
R00000163202,Verizon Wireless At Ft Myers East,9002 Rolfes Rd,Fort Myers,FL,33966,(239) 936-1338,https://www.verizon.com/stores/stores/florida/fort-myers/ft-myers-east-326519/,26.61204712,-81.80778
R00000251465,Verizon Wireless At Pine Ridge,2259 Pine Ridge Rd,Naples,FL,34109,(239) 514-2733,https://www.verizon.com/stores/stores/florida/naples/pine-ridge-1134474/,26.21201027,-81.77284691
R00000002229,Verizon Wireless At Bradenton,4402 14th St W,Bradenton,FL,34207,(941) 739-7930,https://www.verizon.com/stores/stores/florida/bradenton/bradenton-315239/,27.46185894,-82.57600335
R00000246669,Verizon Wireless At Sarasota,4023 S Tamiami Trl,Sarasota,FL,34231,(941) 927-8546,https://www.verizon.com/stores/stores/florida/sarasota/sarasota-1124814/,27.29623919,-82.53013691
R00000136942,Verizon Wireless At Sarasota University,85 N Cattlemen Rd,Sarasota,FL,34243,(941) 360-1374,https://www.verizon.com/stores/stores/florida/sarasota/sarasota-university-329437/,27.38765874,-82.45842068
R00000179766,Verizon Wireless At Venice,4288 S Tamiami Trl,Venice,FL,34293,(941) 492-2111,https://www.verizon.com/stores/stores/florida/venice/venice-331865/,27.0490826,-82.3920052
R00000250059,Verizon Wireless At Ocala,3451 Sw College Rd,Ocala,FL,34474,(352) 237-3434,https://www.verizon.com/stores/stores/florida/ocala/ocala-1082022/,29.15455802,-82.18153691
R00000112954,Verizon Wireless At Brooksville,13346 Cortez Blvd,Brooksville,FL,34613,(352) 597-6883,https://www.verizon.com/stores/stores/florida/brooksville/brooksville-337647/,28.53276495,-82.50322044
R00000260676,Verizon Wireless At Trinity,3204 Redeemer Way,New Port Richey,FL,34655,(727) 236-3020,https://www.verizon.com/stores/stores/florida/new-port-richey/trinity-1020619/,28.205451,-82.668218
R00000175969,Verizon Wireless At Port Richey,9431 Us Highway 19,Port Richey,FL,34668,(727) 841-0872,https://www.verizon.com/stores/stores/florida/port-richey/port-richey-349941/,28.29471466,-82.70946706
R00000166045,Verizon Wireless At Palm Harbor,33830 Us Highway 19 N,Palm Harbor,FL,34684,(727) 784-8090,https://www.verizon.com/stores/stores/florida/palm-harbor/palm-harbor-330610/,28.07931124,-82.7398875
R00000153359,Verizon Wireless At Clermont,1415 E Sr 50,Clermont,FL,34711,(352) 243-6826,https://www.verizon.com/stores/stores/florida/clermont/clermont-328067/,28.54587263,-81.73148705
R00000112674,Verizon Wireless At Kissimmee,1340 W Osceola Pkwy,Kissimmee,FL,34741,(407) 343-0516,https://www.verizon.com/stores/stores/florida/kissimmee/kissimmee-323854/,28.34162208,-81.4186528
R00000114064,Verizon Wireless At Winter Garden,3107 Daniels Rd,Winter Garden,FL,34787,(407) 905-4701,https://www.verizon.com/stores/stores/florida/winter-garden/winter-garden-324305/,28.52425418,-81.58522954
R00000160433,Verizon Wireless At Port St. Lucie,1689 Nw Saint Lucie West Blvd,Port Saint Lucie,FL,34986,(772) 204-9192,https://www.verizon.com/stores/stores/florida/port-saint-lucie/port-st-lucie-322265/,27.31263791,-80.40275507
R00000248744,Verizon Wireless At Jensen Beach,2390 Nw Federal Hwy,Stuart,FL,34994,(772) 220-2868,https://www.verizon.com/stores/stores/florida/stuart/jensen-beach-1037218/,27.23414925,-80.26877393
R00000252492,Verizon Wireless At Alabaster,225 S Colonial Dr,Alabaster,AL,35007,(205) 564-3463,https://www.verizon.com/stores/stores/alabama/alabaster/alabaster-1135614/,33.22511502,-86.80246944
R00000000970,Verizon Wireless At Cullman,1810 Cherokee Ave Sw,Cullman,AL,35055,(256) 739-0090,https://www.verizon.com/stores/stores/alabama/cullman/cullman-204238/,34.15402005,-86.83968991
R00000249293,Verizon Wireless At Brookwood,579 Brookwood Vlg,Birmingham,AL,35209,(205) 290-0134,https://www.verizon.com/stores/stores/alabama/birmingham/brookwood-1116842/,33.46862299,-86.77395198
R00000000638,Verizon Wireless At Trussville,1420 Gadsden Hwy,Birmingham,AL,35235,(205) 661-3325,https://www.verizon.com/stores/stores/alabama/birmingham/trussville-201346/,33.59709449,-86.64558766
R00000252828,Verizon Wireless At Hwy 280,104 Inverness Corners,Birmingham,AL,35242,(205) 991-9229,https://www.verizon.com/stores/stores/alabama/birmingham/hwy-280-1155614/,33.41871789,-86.69309294
R00000001725,Verizon Wireless At Riverchase,3080 John Hawkins Pkwy,Birmingham,AL,35244,(205) 402-3974,https://www.verizon.com/stores/stores/alabama/birmingham/riverchase-203244/,33.37703271,-86.80459116
R00000251433,Verizon Wireless At Tuscaloosa,730 15th St E,Tuscaloosa,AL,35401,(205) 366-9124,https://www.verizon.com/stores/stores/alabama/tuscaloosa/tuscaloosa-1195226/,33.19758866,-87.52673302
R00000235380,Verizon Wireless At Decatur,1110 Beltline Rd Se,Decatur,AL,35601,(256) 308-2355,https://www.verizon.com/stores/stores/alabama/decatur/decatur-345001/,34.56291262,-86.97429389
R00000001819,Verizon Wireless At Florence,331 Cox Creek Pkwy,Florence,AL,35630,(256) 764-9500,https://www.verizon.com/stores/stores/alabama/florence/florence-247262/,34.83743657,-87.63293546
R00000244078,Verizon Wireless At Madison Al,8646 Highway 72 W,Madison,AL,35758,(256) 665-9543,https://www.verizon.com/stores/stores/alabama/madison/madison-al-1004900/,34.74813417,-86.77504163
R00000001571,Verizon Wireless At Jones Valley,2762 Carl T Jones Dr Se,Huntsville,AL,35802,(256) 881-2350,https://www.verizon.com/stores/stores/alabama/huntsville/jones-valley-284756/,34.67555284,-86.54224232
R00000249294,Verizon Wireless At West Huntsville,4922 University Dr Nw,Huntsville,AL,35816,(256) 922-0111,https://www.verizon.com/stores/stores/alabama/huntsville/west-huntsville-1076014/,34.73926297,-86.65818362
R00000001145,Verizon Wireless At Gadsden,204 N Hood Ave,Gadsden,AL,35903,(256) 546-2351,https://www.verizon.com/stores/stores/alabama/gadsden/gadsden-284922/,34.01081982,-85.99287294
R00000163927,Verizon Wireless At Ft. Payne,1815 Glenn Blvd Sw,Fort Payne,AL,35968,(256) 997-9988,https://www.verizon.com/stores/stores/alabama/fort-payne/ft-payne-324705/,34.4390064,-85.75787455
R00000000321,Verizon Wireless At Guntersville,11476 Us Highway 431,Guntersville,AL,35976,(256) 894-3063,https://www.verizon.com/stores/stores/alabama/guntersville/guntersville-201062/,34.3024777,-86.27745071
R00000181843,Verizon Wireless At Prattville,2755 Legends Pkwy,Prattville,AL,36066,(334) 285-5244,https://www.verizon.com/stores/stores/alabama/prattville/prattville-331915/,32.45907623,-86.39726808
R00000003249,Verizon Wireless At Montgomery Ann St,925 Ann St,Montgomery,AL,36107,(334) 269-3023,https://www.verizon.com/stores/stores/alabama/montgomery/montgomery-ann-st-312640/,32.36839744,-86.27034684
R00000238262,Verizon Wireless At Montgomery East Chase,6825 Eastchase Loop,Montgomery,AL,36117,(334) 277-2222,https://www.verizon.com/stores/stores/alabama/montgomery/montgomery-east-chase-355408/,32.35762034,-86.17052939
R00000245455,Verizon Wireless At Oxford Al,101 Oxford Exchange Blvd,Oxford,AL,36203,(256) 831-0225,https://www.verizon.com/stores/stores/alabama/oxford/oxford-al-1024090/,33.60878926,-85.7855642
R00000001787,Verizon Wireless At Dothan,3210 Ross Clark Cir,Dothan,AL,36303,(334) 677-2355,https://www.verizon.com/stores/stores/alabama/dothan/dothan-203388/,31.23414267,-85.43116494
R00000245120,Verizon Wireless At Enterprise,641 Boll Weevil Cir,Enterprise,AL,36330,(334) 347-5100,https://www.verizon.com/stores/stores/alabama/enterprise/enterprise-1090410/,31.32253678,-85.83171526
R00000001706,Verizon Wireless At Spanish Fort,30362 State Highway 181,Spanish Fort,AL,36527,(251) 621-2557,https://www.verizon.com/stores/stores/alabama/spanish-fort/spanish-fort-310959/,30.66687767,-87.85161928
R00000001195,Verizon Wireless At Foley,2104 S Mckenzie St,Foley,AL,36535,(251) 970-5360,https://www.verizon.com/stores/stores/alabama/foley/foley-284676/,30.38460371,-87.68394738
R00000179216,Verizon Wireless At Springdale,171 E I65 Service Rd S,Mobile,AL,36606,(251) 472-2130,https://www.verizon.com/stores/stores/alabama/mobile/springdale-331894/,30.68058857,-88.12663794
R00000160486,Verizon Wireless At Schillinger,7770 Airport Blvd,Mobile,AL,36608,(251) 607-7381,https://www.verizon.com/stores/stores/alabama/mobile/schillinger-322085/,30.68388143,-88.22512111
R00000235720,Verizon Wireless At Tillmans Corner,5235 Rangeline Service Rd S,Mobile,AL,36619,(251) 643-1674,https://www.verizon.com/stores/stores/alabama/mobile/tillmans-corner-349677/,30.595466,-88.16315671
R00000005114,Verizon Wireless At Auburn,2100 Tiger Town Pkwy,Opelika,AL,36801,(334) 737-3200,https://www.verizon.com/stores/stores/alabama/opelika/auburn-245567/,32.62020501,-85.40589882
R00000234888,Verizon Wireless At Phenix City,3709 Us Highway 431 N,Phenix City,AL,36867,(334) 448-9100,https://www.verizon.com/stores/stores/alabama/phenix-city/phenix-city-340575/,32.49757126,-85.04474223
R00000169630,Verizon Wireless At Clarksville,3047 Wilma Rudolph Blvd,Clarksville,TN,37040,(931) 648-2355,https://www.verizon.com/stores/stores/tennessee/clarksville/clarksville-331146/,36.59253241,-87.28918573
R00000251484,Verizon Wireless At Dickson,86 Thornton Dr,Dickson,TN,37055,(615) 446-2355,https://www.verizon.com/stores/stores/tennessee/dickson/dickson-1150814/,36.06502106,-87.38039955
R00000175241,Verizon Wireless At Cool Springs,1959 Mallory Ln,Franklin,TN,37067,(615) 771-6448,https://www.verizon.com/stores/stores/tennessee/franklin/cool-springs-333583/,35.95407867,-86.81827499
R00000147875,Verizon Wireless At Hendersonville Tn,223 Indian Lake Blvd,Hendersonville,TN,37075,(615) 822-1128,https://www.verizon.com/stores/stores/tennessee/hendersonville/hendersonville-tn-325271/,36.32219954,-86.59935862
R00000000640,Verizon Wireless At Lebanon,1424 W Main St,Lebanon,TN,37087,(615) 443-2355,https://www.verizon.com/stores/stores/tennessee/lebanon/lebanon-280139/,36.21649491,-86.33228419
R00000161058,Verizon Wireless At Rivergate,1915 Gallatin Pike N,Madison,TN,37115,(615) 859-2355,https://www.verizon.com/stores/stores/tennessee/madison/rivergate-326440/,36.29993225,-86.69546488
R00000002102,Verizon Wireless At Mount Juliet,401 S Mount Juliet Rd,Mount Juliet,TN,37122,(615) 773-1900,https://www.verizon.com/stores/stores/tennessee/mount-juliet/mount-juliet-304794/,36.16620992,-86.5095643
R00000115534,Verizon Wireless At Murfreesboro,580 N Thompson Ln,Murfreesboro,TN,37129,(615) 896-2355,https://www.verizon.com/stores/stores/tennessee/murfreesboro/murfreesboro-325108/,35.85729589,-86.42944135
R00000139303,Verizon Wireless At Smyrna,480 Sam Ridley Pkwy W,Smyrna,TN,37167,(615) 355-6560,https://www.verizon.com/stores/stores/tennessee/smyrna/smyrna-324119/,35.98420519,-86.55429723
R00000161509,Verizon Wireless At Nashville West,6800 Charlotte Pike,Nashville,TN,37209,(615) 353-2112,https://www.verizon.com/stores/stores/tennessee/nashville/nashville-west-328782/,36.13478036,-86.88873967
R00000002108,Verizon Wireless At Green Hills,4044 Hillsboro Pike,Nashville,TN,37215,(615) 385-1910,https://www.verizon.com/stores/stores/tennessee/nashville/green-hills-232063/,36.10270612,-86.81609167
R00000004870,Verizon Wireless At Athens,1822 Decatur Pike,Athens,TN,37303,(423) 745-5133,https://www.verizon.com/stores/stores/tennessee/athens/athens-314379/,35.45302439,-84.62597399
R00000002568,Verizon Wireless At Cleveland,560 Paul Huff Pkwy Nw,Cleveland,TN,37312,(423) 559-1942,https://www.verizon.com/stores/stores/tennessee/cleveland/cleveland-278724/,35.21024736,-84.85620553
R00000249900,Verizon Wireless At Hixson,5528 Highway 153,Hixson,TN,37343,(423) 876-0225,https://www.verizon.com/stores/stores/tennessee/hixson/hixson-1048806/,35.14520272,-85.24848195
R00000260457,Verizon Wireless At Ooltewah,8985 Old Lee Hwy,Ooltewah,TN,37363,(423) 238-1066,https://www.verizon.com/stores/stores/tennessee/ooltewah/ooltewah-1019651/,35.084672,-85.065301
R00000001270,Verizon Wireless At Tullahoma,2209 N Jackson St,Tullahoma,TN,37388,(931) 454-2355,https://www.verizon.com/stores/stores/tennessee/tullahoma/tullahoma-280397/,35.39420686,-86.24364221
R00000001109,Verizon Wireless At Gunbarrel,2000 Gunbarrel Rd,Chattanooga,TN,37421,(423) 894-3150,https://www.verizon.com/stores/stores/tennessee/chattanooga/gunbarrel-302072/,35.03032005,-85.1551096
R00000000690,Verizon Wireless At Johnson City,149 Fitness Way,Johnson City,TN,37604,(423) 926-9296,https://www.verizon.com/stores/stores/tennessee/johnson-city/johnson-city-308496/,36.34115426,-82.40548326
R00000153848,Verizon Wireless At Kingsport,2608 E Stone Dr,Kingsport,TN,37660,(423) 245-4500,https://www.verizon.com/stores/stores/tennessee/kingsport/kingsport-325869/,36.54968851,-82.49545293
R00000005605,Verizon Wireless At Greeneville,2815 E Andrew Johnson Hwy,Greeneville,TN,37745,(423) 636-8151,https://www.verizon.com/stores/stores/tennessee/greeneville/greeneville-278722/,36.18133316,-82.77433913
R00000000930,Verizon Wireless At Morristown,176 Terrace Ln,Morristown,TN,37813,(423) 581-3555,https://www.verizon.com/stores/stores/tennessee/morristown/morristown-278822/,36.22309586,-83.26149166
R00000250644,Verizon Wireless At Sevierville,1419 Parkway,Sevierville,TN,37862,(865) 429-4922,https://www.verizon.com/stores/stores/tennessee/sevierville/sevierville-1091206/,35.83986835,-83.57032657
R00000233018,Verizon Wireless At North Knoxville,2430 Callahan Dr,Knoxville,TN,37912,(865) 947-4481,https://www.verizon.com/stores/stores/tennessee/knoxville/north-knoxville-350683/,36.00798447,-84.0190794
R00000200295,Verizon Wireless At Turkey Creek,11511 Parkside Dr,Knoxville,TN,37934,(865) 671-2700,https://www.verizon.com/stores/stores/tennessee/knoxville/turkey-creek-338531/,35.89800709,-84.16960817
R00000001331,Verizon Wireless At Cordova,2323 N Germantown Pkwy,Cordova,TN,38016,(901) 377-4990,https://www.verizon.com/stores/stores/tennessee/cordova/cordova-319521/,35.18880144,-89.79332842
R00000231349,Verizon Wireless At Union Avenue,1569 Union Ave,Memphis,TN,38104,(901) 278-2355,https://www.verizon.com/stores/stores/tennessee/memphis/union-avenue-339396/,35.13567881,-90.00948228
R00000002497,Verizon Wireless At Poplar,5323 Poplar Ave,Memphis,TN,38119,(901) 365-2355,https://www.verizon.com/stores/stores/tennessee/memphis/poplar-203268/,35.10729397,-89.88459259
R00000251761,Verizon Wireless At Jackson,1017 Vann Dr,Jackson,TN,38305,(731) 664-1120,https://www.verizon.com/stores/stores/tennessee/jackson/jackson-1090006/,35.6696967,-88.8581345
R00000001993,Verizon Wireless At Columbia,375 S James Campbell Blvd,Columbia,TN,38401,(931) 381-0898,https://www.verizon.com/stores/stores/tennessee/columbia/columbia-281121/,35.59061085,-87.04839243
R00000002003,Verizon Wireless At Cookeville,379 W Jackson St,Cookeville,TN,38501,(931) 528-8848,https://www.verizon.com/stores/stores/tennessee/cookeville/cookeville-245981/,36.15509943,-85.51555825
R00000005048,Verizon Wireless At Crossville,2009 N Main St,Crossville,TN,38555,(931) 484-8840,https://www.verizon.com/stores/stores/tennessee/crossville/crossville-203950/,35.97423857,-85.03920747
R00000002818,Verizon Wireless At Southaven,6870 Airways Blvd,Southaven,MS,38671,(662) 349-5665,https://www.verizon.com/stores/stores/mississippi/southaven/southaven-314139/,34.96088103,-89.9894324
R00000176834,Verizon Wireless At Tupelo,3945 N Gloster St,Tupelo,MS,38804,(662) 840-1005,https://www.verizon.com/stores/stores/mississippi/tupelo/tupelo-331494/,34.30976775,-88.70745974
R00000249343,Verizon Wireless At Madison Ms,1847 Main St,Madison,MS,39110,(601) 790-3169,https://www.verizon.com/stores/stores/mississippi/madison/madison-ms-1195254/,32.46929923,-90.13339692
R00000004701,Verizon Wireless At Flowood,163 Ridge Way,Flowood,MS,39232,(601) 992-1901,https://www.verizon.com/stores/stores/mississippi/flowood/flowood-318434/,32.3395802,-90.07021287
R00000199411,Verizon Wireless At Hattiesburg,6123 U S Highway 98,Hattiesburg,MS,39402,(601) 264-0123,https://www.verizon.com/stores/stores/mississippi/hattiesburg/hattiesburg-335553/,31.32201311,-89.38352753
R00000185675,Verizon Wireless At Laurel,1315 Highway 15 N,Laurel,MS,39440,(601) 518-2008,https://www.verizon.com/stores/stores/mississippi/laurel/laurel-331908/,31.70659224,-89.14784409
R00000003274,Verizon Wireless At Gulfport,9385 Highway 49,Gulfport,MS,39503,(228) 863-6035,https://www.verizon.com/stores/stores/mississippi/gulfport/gulfport-229824/,30.42341184,-89.09325963
R00000172271,Verizon Wireless At D'iberville,3821 Promenade Pkwy,Diberville,MS,39540,(228) 396-1115,https://www.verizon.com/stores/stores/mississippi/diberville/d-iberville-338391/,30.45641983,-88.90058985
R00000182349,Verizon Wireless At Starkville,911 Highway 12 W,Starkville,MS,39759,(662) 324-1113,https://www.verizon.com/stores/stores/mississippi/starkville/starkville-331754/,33.44361693,-88.84763992
R00000251291,Verizon Wireless At Outer Loop,4800 Outer Loop,Louisville,KY,40219,(502) 968-0222,https://www.verizon.com/stores/stores/kentucky/louisville/outer-loop-1104402/,38.13745589,-85.67344404
R00000327314,Verizon Wireless At Remington,9409 Shelbyville Rd,Louisville,KY,40222,(502) 426-2355,https://www.verizon.com/stores/stores/kentucky/louisville/remington-r00000327314/,38.24741519,-85.57823796
R00000244146,Verizon Wireless At Brownsboro Crossing,4830 Norton Healthcare Blvd,Louisville,KY,40241,(502) 339-4949,https://www.verizon.com/stores/stores/kentucky/louisville/brownsboro-crossing-350394/,38.3121511,-85.57268679
R00000233162,Verizon Wireless At Nicholasville Rd,3695 Nicholasville Rd,Lexington,KY,40503,(859) 245-1288,https://www.verizon.com/stores/stores/kentucky/lexington/nicholasville-rd-338794/,37.9847045,-84.52746481
R00000203331,Verizon Wireless At Hamburg Pavilion,1895 Vendor Way,Lexington,KY,40509,(859) 264-9582,https://www.verizon.com/stores/stores/kentucky/lexington/hamburg-pavilion-337511/,38.02168484,-84.42199783
R00000231819,Verizon Wireless At Florence,7533 Mall Rd,Florence,KY,41042,(859) 525-7767,https://www.verizon.com/stores/stores/kentucky/florence/florence-338511/,39.00244068,-84.65397907
